Employee_ID,Attrition_Status,Attrition_Date
E16601,Yes,2023-05-27
E16602,No,
E16603,No,
E16604,No,
E16605,No,
E16606,No,
E16607,No,
E16608,No,
E16609,No,
E16610,Yes,2023-06-18
E16611,No,
E16612,No,
E16613,No,
E16614,No,
E16615,No,
E16616,No,
E16617,Yes,2024-05-01
E16618,No,
E16619,No,
E16620,No,
E16621,No,
E16622,No,
E16623,No,
E16624,No,
E16625,No,
E16626,No,
E16627,No,
E16628,No,
E16629,No,
E16630,No,
E16631,No,
E16632,No,
E16633,No,
E16634,No,
E16635,No,
E16636,Yes,2023-01-01
E16637,No,
E16638,No,
E16639,No,
E16640,No,
E16641,No,
E16642,No,
E16643,No,
E16644,Yes,2023-11-28
E16645,No,
E16646,No,
E16647,Yes,2023-03-21
E16648,Yes,2023-02-23
E16649,No,
E16650,No,
E16651,No,
E16652,No,
E16653,No,
E16654,No,
E16655,Yes,2023-05-21
E16656,No,
E16657,No,
E16658,No,
E16659,No,
E16660,No,
E16661,No,
E16662,No,
E16663,No,
E16664,No,
E16665,Yes,2024-06-07
E16666,No,
E16667,No,
E16668,No,
E16669,Yes,2024-03-26
E16670,No,
E16671,No,
E16672,No,
E16673,No,
E16674,No,
E16675,Yes,2024-03-11
E16676,No,
E16677,No,
E16678,Yes,2024-11-11
E16679,No,
E16680,No,
E16681,No,
E16682,No,
E16683,No,
E16684,Yes,2024-04-28
E16685,No,
E16686,No,
E16687,No,
E16688,No,
E16689,No,
E16690,No,
E16691,No,
E16692,No,
E16693,No,
E16694,No,
E16695,No,
E16696,No,
E16697,No,
E16698,No,
E16699,No,
E16700,No,
E16701,No,
E16702,No,
E16703,No,
E16704,No,
E16705,No,
E16706,No,
E16707,Yes,2023-12-01
E16708,No,
E16709,Yes,2023-11-06
E16710,Yes,2024-05-27
E16711,No,
E16712,No,
E16713,Yes,2025-02-17
E16714,Yes,2023-05-01
E16715,No,
E16716,No,
E16717,No,
E16718,Yes,2023-09-04
E16719,No,
E16720,No,
E16721,No,
E16722,No,
E16723,No,
E16724,No,
E16725,No,
E16726,No,
E16727,Yes,2024-07-27
E16728,Yes,2024-02-07
E16729,No,
E16730,No,
E16731,No,
E16732,Yes,2024-01-22
E16733,No,
E16734,No,
E16735,No,
E16736,No,
E16737,Yes,2025-03-03
E16738,No,
E16739,Yes,2024-01-30
E16740,Yes,2024-12-24
E16741,No,
E16742,No,
E16743,No,
E16744,No,
E16745,No,
E16746,Yes,2024-04-30
E16747,No,
E16748,No,
E16749,Yes,2023-12-30
E16750,No,
E16751,No,
E16752,Yes,2023-11-16
E16753,Yes,2024-06-18
E16754,No,
E16755,No,
E16756,No,
E16757,No,
E16758,No,
E16759,No,
E16760,No,
E16761,No,
E16762,No,
E16763,No,
E16764,Yes,2023-11-21
E16765,No,
E16766,No,
E16767,Yes,2024-06-27
E16768,Yes,2023-03-22
E16769,No,
E16770,No,
E16771,No,
E16772,No,
E16773,No,
E16774,Yes,2024-09-11
E16775,No,
E16776,No,
E16777,No,
E16778,Yes,2023-08-08
E16779,Yes,2023-06-20
E16780,No,
E16781,No,
E16782,No,
E16783,No,
E16784,No,
E16785,No,
E16786,No,
E16787,Yes,2024-10-10
E16788,No,
E16789,Yes,2023-10-12
E16790,No,
E16791,No,
E16792,Yes,2024-12-29
E16793,No,
E16794,No,
E16795,No,
E16796,No,
E16797,No,
E16798,No,
E16799,No,
E16800,No,
E16801,No,
E16802,No,
E16803,Yes,2023-05-27
E16804,No,
E16805,No,
E16806,Yes,2024-03-23
E16807,No,
E16808,No,
E16809,No,
E16810,No,
E16811,Yes,2024-07-27
E16812,Yes,2024-03-28
E16813,No,
E16814,No,
E16815,No,
E16816,No,
E16817,Yes,2024-05-16
E16818,No,
E16819,No,
E16820,No,
E16821,No,
E16822,No,
E16823,Yes,2024-12-12
E16824,No,
E16825,Yes,2025-03-18
E16826,No,
E16827,No,
E16828,No,
E16829,No,
E16830,No,
E16831,No,
E16832,No,
E16833,No,
E16834,Yes,2023-09-14
E16835,No,
E16836,No,
E16837,No,
E16838,No,
E16839,No,
E16840,No,
E16841,No,
E16842,Yes,2024-12-02
E16843,No,
E16844,No,
E16845,No,
E16846,No,
E16847,No,
E16848,No,
E16849,No,
E16850,No,
E16851,No,
E16852,Yes,2023-05-04
E16853,No,
E16854,No,
E16855,No,
E16856,No,
E16857,No,
E16858,No,
E16859,Yes,2024-07-25
E16860,No,
E16861,No,
E16862,Yes,2024-03-21
E16863,Yes,2024-10-29
E16864,Yes,2023-12-23
E16865,Yes,2023-07-02
E16866,Yes,2023-01-26
E16867,No,
E16868,No,
E16869,No,
E16870,Yes,2024-01-10
E16871,No,
E16872,No,
E16873,No,
E16874,No,
E16875,Yes,2024-04-22
E16876,Yes,2025-02-28
E16877,Yes,2024-11-17
E16878,No,
E16879,No,
E16880,No,
E16881,No,
E16882,No,
E16883,No,
E16884,No,
E16885,Yes,2023-12-21
E16886,Yes,2025-01-15
E16887,No,
E16888,No,
E16889,Yes,2024-03-10
E16890,No,
E16891,No,
E16892,No,
E16893,No,
E16894,No,
E16895,No,
E16896,Yes,2023-08-07
E16897,No,
E16898,No,
E16899,No,
E16900,Yes,2024-09-23
E16901,Yes,2024-07-27
E16902,No,
E16903,No,
E16904,No,
E16905,No,
E16906,No,
E16907,Yes,2023-07-15
E16908,No,
E16909,No,
E16910,No,
E16911,Yes,2024-01-27
E16912,Yes,2024-01-19
E16913,No,
E16914,No,
E16915,No,
E16916,No,
E16917,No,
E16918,No,
E16919,No,
E16920,No,
E16921,No,
E16922,No,
E16923,No,
E16924,No,
E16925,No,
E16926,No,
E16927,No,
E16928,No,
E16929,No,
E16930,Yes,2023-07-03
E16931,Yes,2025-02-04
E16932,No,
E16933,No,
E16934,No,
E16935,No,
E16936,No,
E16937,No,
E16938,No,
E16939,No,
E16940,No,
E16941,No,
E16942,No,
E16943,No,
E16944,No,
E16945,No,
E16946,No,
E16947,Yes,2023-01-11
E16948,No,
E16949,No,
E16950,No,
E16951,No,
E16952,No,
E16953,No,
E16954,No,
E16955,No,
E16956,No,
E16957,No,
E16958,No,
E16959,No,
E16960,No,
E16961,No,
E16962,No,
E16963,Yes,2023-07-20
E16964,Yes,2024-03-28
E16965,No,
E16966,No,
E16967,No,
E16968,No,
E16969,No,
E16970,No,
E16971,No,
E16972,No,
E16973,No,
E16974,Yes,2024-01-05
E16975,No,
E16976,No,
E16977,No,
E16978,No,
E16979,No,
E16980,No,
E16981,No,
E16982,No,
E16983,No,
E16984,No,
E16985,No,
E16986,No,
E16987,No,
E16988,No,
E16989,No,
E16990,No,
E16991,No,
E16992,Yes,2024-06-22
E16993,Yes,2023-07-19
E16994,No,
E16995,No,
E16996,No,
E16997,No,
E16998,No,
E16999,Yes,2023-01-06
E17000,No,
E17001,No,
E17002,No,
E17003,No,
E17004,Yes,2024-08-23
E17005,No,
E17006,No,
E17007,Yes,2023-11-14
E17008,No,
E17009,No,
E17010,No,
E17011,No,
E17012,No,
E17013,No,
E17014,Yes,2023-12-03
E17015,No,
E17016,No,
E17017,No,
E17018,No,
E17019,No,
E17020,No,
E17021,No,
E17022,No,
E17023,No,
E17024,No,
E17025,No,
E17026,No,
E17027,No,
E17028,No,
E17029,No,
E17030,No,
E17031,No,
E17032,No,
E17033,No,
E17034,Yes,2023-04-07
E17035,No,
E17036,No,
E17037,No,
E17038,No,
E17039,Yes,2024-01-13
E17040,No,
E17041,No,
E17042,No,
E17043,No,
E17044,No,
E17045,No,
E17046,No,
E17047,No,
E17048,No,
E17049,No,
E17050,No,
E17051,No,
E17052,No,
E17053,Yes,2023-09-17
E17054,No,
E17055,No,
E17056,No,
E17057,No,
E17058,Yes,2024-05-29
E17059,Yes,2023-01-14
E17060,No,
E17061,Yes,2024-09-13
E17062,No,
E17063,No,
E17064,No,
E17065,No,
E17066,Yes,2023-10-07
E17067,No,
E17068,No,
E17069,No,
E17070,No,
E17071,No,
E17072,No,
E17073,No,
E17074,No,
E17075,Yes,2023-02-04
E17076,No,
E17077,No,
E17078,No,
E17079,No,
E17080,No,
E17081,Yes,2024-10-24
E17082,Yes,2023-10-09
E17083,No,
E17084,No,
E17085,No,
E17086,No,
E17087,No,
E17088,No,
E17089,No,
E17090,No,
E17091,No,
E17092,No,
E17093,No,
E17094,No,
E17095,No,
E17096,Yes,2024-10-19
E17097,No,
E17098,No,
E17099,Yes,2024-05-05
E17100,No,
E17101,No,
E17102,No,
E17103,No,
E17104,No,
E17105,No,
E17106,No,
E17107,Yes,2024-02-12
E17108,No,
E17109,No,
E17110,No,
E17111,No,
E17112,No,
E17113,No,
E17114,No,
E17115,No,
E17116,No,
E17117,No,
E17118,No,
E17119,No,
E17120,No,
E17121,Yes,2023-02-14
E17122,No,
E17123,No,
E17124,No,
E17125,No,
E17126,No,
E17127,No,
E17128,Yes,2024-12-13
E17129,Yes,2024-12-22
E17130,Yes,2023-09-17
E17131,No,
E17132,Yes,2023-10-08
E17133,Yes,2024-10-02
E17134,No,
E17135,No,
E17136,No,
E17137,No,
E17138,No,
E17139,No,
E17140,No,
E17141,No,
E17142,No,
E17143,Yes,2023-02-28
E17144,Yes,2024-08-08
E17145,No,
E17146,No,
E17147,No,
E17148,No,
E17149,No,
E17150,No,
E17151,No,
E17152,No,
E17153,No,
E17154,Yes,2023-02-01
E17155,No,
E17156,No,
E17157,Yes,2025-01-05
E17158,No,
E17159,Yes,2024-04-27
E17160,No,
E17161,No,
E17162,No,
E17163,No,
E17164,No,
E17165,No,
E17166,No,
E17167,No,
E17168,No,
E17169,No,
E17170,No,
E17171,No,
E17172,No,
E17173,Yes,2024-09-14
E17174,No,
E17175,No,
E17176,No,
E17177,No,
E17178,No,
E17179,No,
E17180,No,
E17181,No,
E17182,Yes,2024-10-09
E17183,No,
E17184,No,
E17185,No,
E17186,No,
E17187,No,
E17188,No,
E17189,No,
E17190,No,
E17191,No,
E17192,No,
E17193,No,
E17194,No,
E17195,No,
E17196,Yes,2024-04-10
E17197,No,
E17198,Yes,2024-05-17
E17199,No,
E17200,No,
E17201,Yes,2023-06-27
E17202,No,
E17203,No,
E17204,No,
E17205,No,
E17206,No,
E17207,No,
E17208,Yes,2024-04-29
E17209,No,
E17210,No,
E17211,No,
E17212,No,
E17213,Yes,2025-02-06
E17214,No,
E17215,No,
E17216,No,
E17217,No,
E17218,No,
E17219,Yes,2024-10-25
E17220,Yes,2025-02-07
E17221,Yes,2024-07-12
E17222,No,
E17223,No,
E17224,Yes,2023-04-17
E17225,Yes,2023-02-09
E17226,No,
E17227,No,
E17228,No,
E17229,No,
E17230,No,
E17231,No,
E17232,Yes,2024-01-14
E17233,No,
E17234,No,
E17235,No,
E17236,No,
E17237,Yes,2023-01-30
E17238,No,
E17239,No,
E17240,No,
E17241,No,
E17242,No,
E17243,No,
E17244,No,
E17245,No,
E17246,No,
E17247,No,
E17248,No,
E17249,No,
E17250,No,
E17251,No,
E17252,No,
E17253,Yes,2024-09-19
E17254,No,
E17255,No,
E17256,Yes,2024-12-31
E17257,No,
E17258,No,
E17259,No,
E17260,No,
E17261,No,
E17262,No,
E17263,Yes,2023-06-06
E17264,No,
E17265,No,
E17266,No,
E17267,No,
E17268,No,
E17269,No,
E17270,No,
E17271,No,
E17272,Yes,2024-12-23
E17273,No,
E17274,No,
E17275,No,
E17276,No,
E17277,Yes,2025-01-23
E17278,No,
E17279,No,
E17280,No,
E17281,No,
E17282,No,
E17283,No,
E17284,No,
E17285,No,
E17286,No,
E17287,No,
E17288,No,
E17289,Yes,2023-07-01
E17290,No,
E17291,No,
E17292,No,
E17293,No,
E17294,No,
E17295,No,
E17296,No,
E17297,No,
E17298,No,
E17299,No,
E17300,No,
E17301,No,
E17302,No,
E17303,No,
E17304,No,
E17305,No,
E17306,No,
E17307,No,
E17308,No,
E17309,No,
E17310,No,
E17311,Yes,2023-05-15
E17312,No,
E17313,Yes,2023-03-26
E17314,Yes,2024-03-05
E17315,Yes,2023-05-03
E17316,Yes,2023-02-27
E17317,No,
E17318,Yes,2024-03-30
E17319,No,
E17320,Yes,2024-10-14
E17321,No,
E17322,No,
E17323,No,
E17324,No,
E17325,No,
E17326,No,
E17327,No,
E17328,No,
E17329,No,
E17330,Yes,2024-12-28
E17331,No,
E17332,No,
E17333,Yes,2023-03-05
E17334,No,
E17335,No,
E17336,Yes,2023-11-18
E17337,No,
E17338,Yes,2023-04-10
E17339,Yes,2024-07-11
E17340,No,
E17341,Yes,2023-10-12
E17342,No,
E17343,No,
E17344,No,
E17345,No,
E17346,No,
E17347,No,
E17348,No,
E17349,No,
E17350,Yes,2023-07-18
E17351,No,
E17352,No,
E17353,No,
E17354,No,
E17355,No,
E17356,No,
E17357,No,
E17358,Yes,2024-11-01
E17359,No,
E17360,No,
E17361,No,
E17362,No,
E17363,No,
E17364,No,
E17365,No,
E17366,No,
E17367,No,
E17368,No,
E17369,No,
E17370,Yes,2024-09-20
E17371,No,
E17372,No,
E17373,No,
E17374,No,
E17375,No,
E17376,No,
E17377,No,
E17378,No,
E17379,No,
E17380,No,
E17381,No,
E17382,Yes,2025-01-25
E17383,No,
E17384,Yes,2023-01-18
E17385,No,
E17386,Yes,2023-12-07
E17387,No,
E17388,Yes,2024-11-19
E17389,No,
E17390,No,
E17391,No,
E17392,No,
E17393,No,
E17394,No,
E17395,No,
E17396,No,
E17397,No,
E17398,Yes,2023-11-21
E17399,No,
E17400,No,
E17401,No,
E17402,No,
E17403,Yes,2024-12-27
E17404,No,
E17405,No,
E17406,No,
E17407,No,
E17408,Yes,2023-06-23
E17409,No,
E17410,Yes,2024-08-23
E17411,No,
E17412,No,
E17413,No,
E17414,Yes,2025-01-09
E17415,No,
E17416,No,
E17417,No,
E17418,No,
E17419,No,
E17420,No,
E17421,No,
E17422,No,
E17423,No,
E17424,No,
E17425,No,
E17426,Yes,2024-01-11
E17427,No,
E17428,No,
E17429,Yes,2024-06-12
E17430,No,
E17431,No,
E17432,No,
E17433,No,
E17434,No,
E17435,No,
E17436,No,
E17437,No,
E17438,Yes,2023-01-15
E17439,No,
E17440,Yes,2024-11-11
E17441,No,
E17442,No,
E17443,No,
E17444,No,
E17445,No,
E17446,No,
E17447,No,
E17448,Yes,2024-02-17
E17449,Yes,2024-03-02
E17450,No,
E17451,No,
E17452,No,
E17453,Yes,2024-11-14
E17454,No,
E17455,No,
E17456,No,
E17457,No,
E17458,No,
E17459,No,
E17460,No,
E17461,Yes,2024-11-16
E17462,No,
E17463,Yes,2023-03-04
E17464,Yes,2023-03-08
E17465,No,
E17466,No,
E17467,No,
E17468,No,
E17469,No,
E17470,No,
E17471,No,
E17472,No,
E17473,Yes,2023-07-17
E17474,No,
E17475,No,
E17476,No,
E17477,No,
E17478,No,
E17479,Yes,2025-02-18
E17480,No,
E17481,No,
E17482,No,
E17483,Yes,2024-05-28
E17484,No,
E17485,No,
E17486,No,
E17487,No,
E17488,No,
E17489,No,
E17490,No,
E17491,No,
E17492,Yes,2023-06-01
E17493,No,
E17494,No,
E17495,No,
E17496,No,
E17497,No,
E17498,No,
E17499,No,
E17500,No,
E17501,Yes,2025-01-16
E17502,No,
E17503,No,
E17504,No,
E17505,No,
E17506,No,
E17507,No,
E17508,No,
E17509,Yes,2023-10-01
E17510,Yes,2023-03-27
E17511,No,
E17512,No,
E17513,No,
E17514,No,
E17515,Yes,2023-06-26
E17516,No,
E17517,No,
E17518,No,
E17519,Yes,2024-03-30
E17520,No,
E17521,No,
E17522,No,
E17523,No,
E17524,No,
E17525,Yes,2023-02-15
E17526,No,
E17527,No,
E17528,No,
E17529,No,
E17530,Yes,2023-10-10
E17531,No,
E17532,No,
E17533,No,
E17534,Yes,2024-09-15
E17535,No,
E17536,No,
E17537,No,
E17538,No,
E17539,Yes,2023-07-23
E17540,No,
E17541,No,
E17542,No,
E17543,No,
E17544,No,
E17545,No,
E17546,No,
E17547,No,
E17548,No,
E17549,No,
E17550,No,
E17551,No,
E17552,Yes,2024-12-06
E17553,No,
E17554,No,
E17555,No,
E17556,No,
E17557,No,
E17558,No,
E17559,No,
E17560,No,
E17561,No,
E17562,No,
E17563,No,
E17564,No,
E17565,No,
E17566,No,
E17567,Yes,2024-06-01
E17568,No,
E17569,No,
E17570,No,
E17571,No,
E17572,No,
E17573,No,
E17574,No,
E17575,No,
E17576,No,
E17577,No,
E17578,No,
E17579,No,
E17580,Yes,2024-02-24
E17581,No,
E17582,No,
E17583,No,
E17584,No,
E17585,No,
E17586,Yes,2023-06-27
E17587,No,
E17588,Yes,2024-10-12
E17589,No,
E17590,No,
E17591,No,
E17592,No,
E17593,No,
E17594,Yes,2025-02-03
E17595,No,
E17596,No,
E17597,No,
E17598,No,
E17599,Yes,2023-01-04
E17600,Yes,2023-11-15
E17601,No,
E17602,No,
E17603,No,
E17604,Yes,2023-10-08
E17605,No,
E17606,No,
E17607,No,
E17608,No,
E17609,No,
E17610,No,
E17611,No,
E17612,No,
E17613,Yes,2024-07-28
E17614,No,
E17615,No,
E17616,No,
E17617,Yes,2023-12-26
E17618,No,
E17619,No,
E17620,No,
E17621,No,
E17622,No,
E17623,No,
E17624,No,
E17625,No,
E17626,No,
E17627,No,
E17628,No,
E17629,Yes,2023-05-01
E17630,No,
E17631,No,
E17632,Yes,2023-12-16
E17633,No,
E17634,Yes,2024-04-22
E17635,No,
E17636,No,
E17637,Yes,2024-08-04
E17638,Yes,2024-12-14
E17639,No,
E17640,No,
E17641,Yes,2023-03-30
E17642,Yes,2024-08-02
E17643,No,
E17644,Yes,2024-04-19
E17645,No,
E17646,No,
E17647,No,
E17648,No,
E17649,No,
E17650,No,
E17651,No,
E17652,No,
E17653,No,
E17654,Yes,2023-04-01
E17655,No,
E17656,No,
E17657,No,
E17658,No,
E17659,Yes,2023-04-30
E17660,Yes,2023-04-03
E17661,No,
E17662,No,
E17663,No,
E17664,Yes,2023-07-06
E17665,No,
E17666,No,
E17667,Yes,2025-01-17
E17668,No,
E17669,No,
E17670,No,
E17671,No,
E17672,No,
E17673,No,
E17674,No,
E17675,No,
E17676,No,
E17677,No,
E17678,Yes,2023-03-30
E17679,No,
E17680,No,
E17681,Yes,2023-07-10
E17682,No,
E17683,No,
E17684,No,
E17685,No,
E17686,No,
E17687,Yes,2023-11-22
E17688,No,
E17689,No,
E17690,No,
E17691,No,
E17692,No,
E17693,Yes,2024-08-28
E17694,No,
E17695,No,
E17696,No,
E17697,No,
E17698,No,
E17699,Yes,2024-10-03
E17700,No,
E17701,No,
E17702,No,
E17703,No,
E17704,No,
E17705,No,
E17706,No,
E17707,No,
E17708,No,
E17709,No,
E17710,No,
E17711,No,
E17712,No,
E17713,No,
E17714,No,
E17715,No,
E17716,No,
E17717,Yes,2023-01-21
E17718,No,
E17719,No,
E17720,Yes,2025-02-24
E17721,No,
E17722,No,
E17723,No,
E17724,No,
E17725,Yes,2023-06-23
E17726,No,
E17727,No,
E17728,No,
E17729,No,
E17730,No,
E17731,No,
E17732,No,
E17733,No,
E17734,No,
E17735,Yes,2025-03-18
E17736,No,
E17737,Yes,2023-01-11
E17738,No,
E17739,No,
E17740,No,
E17741,No,
E17742,Yes,2023-08-11
E17743,No,
E17744,Yes,2024-10-15
E17745,No,
E17746,No,
E17747,No,
E17748,No,
E17749,No,
E17750,No,
E17751,No,
E17752,Yes,2024-01-19
E17753,No,
E17754,No,
E17755,No,
E17756,No,
E17757,No,
E17758,No,
E17759,No,
E17760,No,
E17761,Yes,2024-04-16
E17762,No,
E17763,No,
E17764,No,
E17765,No,
E17766,No,
E17767,Yes,2023-03-25
E17768,No,
E17769,No,
E17770,No,
E17771,No,
E17772,No,
E17773,No,
E17774,Yes,2025-01-11
E17775,Yes,2023-09-10
E17776,No,
E17777,No,
E17778,No,
E17779,No,
E17780,No,
E17781,No,
E17782,No,
E17783,No,
E17784,No,
E17785,No,
E17786,No,
E17787,Yes,2023-11-12
E17788,Yes,2024-11-28
E17789,No,
E17790,No,
E17791,No,
E17792,No,
E17793,No,
E17794,No,
E17795,No,
E17796,No,
E17797,No,
E17798,No,
E17799,No,
E17800,No,
E17801,No,
E17802,No,
E17803,Yes,2024-10-19
E17804,No,
E17805,No,
E17806,No,
E17807,No,
E17808,No,
E17809,No,
E17810,No,
E17811,No,
E17812,No,
E17813,Yes,2023-07-15
E17814,No,
E17815,Yes,2025-02-04
E17816,No,
E17817,No,
E17818,No,
E17819,Yes,2025-02-12
E17820,No,
E17821,Yes,2025-01-25
E17822,No,
E17823,Yes,2023-05-16
E17824,No,
E17825,No,
E17826,No,
E17827,No,
E17828,No,
E17829,Yes,2023-11-14
E17830,No,
E17831,No,
E17832,No,
E17833,Yes,2023-02-24
E17834,No,
E17835,No,
E17836,No,
E17837,No,
E17838,No,
E17839,No,
E17840,No,
E17841,No,
E17842,No,
E17843,No,
E17844,No,
E17845,No,
E17846,No,
E17847,No,
E17848,No,
E17849,Yes,2024-01-24
E17850,No,
E17851,No,
E17852,No,
E17853,Yes,2024-12-23
E17854,Yes,2023-10-21
E17855,No,
E17856,No,
E17857,No,
E17858,No,
E17859,No,
E17860,No,
E17861,Yes,2023-07-02
E17862,No,
E17863,Yes,2023-10-13
E17864,No,
E17865,Yes,2023-05-24
E17866,Yes,2024-08-01
E17867,No,
E17868,No,
E17869,No,
E17870,No,
E17871,No,
E17872,No,
E17873,Yes,2023-11-20
E17874,Yes,2024-02-28
E17875,No,
E17876,No,
E17877,No,
E17878,No,
E17879,No,
E17880,No,
E17881,Yes,2023-08-20
E17882,No,
E17883,No,
E17884,No,
E17885,No,
E17886,No,
E17887,No,
E17888,No,
E17889,No,
E17890,Yes,2023-07-12
E17891,No,
E17892,No,
E17893,No,
E17894,No,
E17895,No,
E17896,No,
E17897,Yes,2023-10-07
E17898,No,
E17899,No,
E17900,No,
E17901,Yes,2023-07-24
E17902,No,
E17903,No,
E17904,Yes,2023-07-01
E17905,Yes,2023-10-30
E17906,Yes,2023-09-23
E17907,No,
E17908,No,
E17909,No,
E17910,Yes,2024-12-15
E17911,No,
E17912,No,
E17913,No,
E17914,No,
E17915,No,
E17916,No,
E17917,No,
E17918,No,
E17919,No,
E17920,No,
E17921,No,
E17922,No,
E17923,No,
E17924,No,
E17925,Yes,2024-03-26
E17926,No,
E17927,No,
E17928,No,
E17929,No,
E17930,Yes,2023-09-28
E17931,No,
E17932,No,
E17933,No,
E17934,No,
E17935,Yes,2023-04-05
E17936,No,
E17937,No,
E17938,No,
E17939,No,
E17940,No,
E17941,Yes,2024-05-16
E17942,No,
E17943,Yes,2023-12-30
E17944,No,
E17945,No,
E17946,No,
E17947,No,
E17948,Yes,2024-08-15
E17949,No,
E17950,Yes,2024-01-08
E17951,No,
E17952,No,
E17953,No,
E17954,No,
E17955,No,
E17956,No,
E17957,No,
E17958,No,
E17959,No,
E17960,No,
E17961,No,
E17962,Yes,2023-12-24
E17963,No,
E17964,No,
E17965,No,
E17966,No,
E17967,Yes,2025-03-01
E17968,No,
E17969,No,
E17970,Yes,2024-10-19
E17971,No,
E17972,No,
E17973,No,
E17974,Yes,2024-06-19
E17975,No,
E17976,Yes,2024-04-05
E17977,Yes,2024-10-08
E17978,No,
E17979,No,
E17980,No,
E17981,No,
E17982,No,
E17983,No,
E17984,No,
E17985,No,
E17986,No,
E17987,No,
E17988,No,
E17989,Yes,2024-12-04
E17990,No,
E17991,No,
E17992,Yes,2023-06-24
E17993,No,
E17994,No,
E17995,No,
E17996,No,
E17997,No,
E17998,No,
E17999,Yes,2023-02-07
E18000,No,
E18001,No,
E18002,No,
E18003,No,
E18004,No,
E18005,Yes,2024-08-22
E18006,No,
E18007,Yes,2024-01-30
E18008,Yes,2023-06-09
E18009,No,
E18010,No,
E18011,No,
E18012,No,
E18013,Yes,2024-07-04
E18014,No,
E18015,Yes,2024-08-05
E18016,No,
E18017,No,
E18018,No,
E18019,No,
E18020,Yes,2023-08-04
E18021,No,
E18022,No,
E18023,No,
E18024,No,
E18025,Yes,2024-12-20
E18026,No,
E18027,No,
E18028,No,
E18029,No,
E18030,No,
E18031,No,
E18032,Yes,2024-03-20
E18033,Yes,2023-12-22
E18034,No,
E18035,No,
E18036,No,
E18037,No,
E18038,No,
E18039,No,
E18040,Yes,2024-10-23
E18041,No,
E18042,Yes,2024-11-29
E18043,No,
E18044,No,
E18045,No,
E18046,No,
E18047,Yes,2025-03-26
E18048,No,
E18049,No,
E18050,No,
E18051,No,
E18052,No,
E18053,No,
E18054,No,
E18055,No,
E18056,Yes,2023-10-23
E18057,Yes,2023-08-01
E18058,No,
E18059,Yes,2023-12-17
E18060,Yes,2024-12-17
E18061,No,
E18062,No,
E18063,Yes,2024-05-30
E18064,No,
E18065,No,
E18066,No,
E18067,No,
E18068,No,
E18069,No,
E18070,No,
E18071,Yes,2024-07-18
E18072,No,
E18073,No,
E18074,No,
E18075,No,
E18076,No,
E18077,No,
E18078,No,
E18079,No,
E18080,No,
E18081,No,
E18082,Yes,2025-01-30
E18083,No,
E18084,No,
E18085,No,
E18086,No,
E18087,Yes,2025-03-24
E18088,No,
E18089,No,
E18090,No,
E18091,No,
E18092,Yes,2023-10-03
E18093,No,
E18094,No,
E18095,No,
E18096,Yes,2023-04-03
E18097,No,
E18098,No,
E18099,No,
E18100,No,
E18101,Yes,2024-06-09
E18102,Yes,2025-03-02
E18103,No,
E18104,No,
E18105,No,
E18106,No,
E18107,No,
E18108,No,
E18109,No,
E18110,No,
E18111,No,
E18112,No,
E18113,No,
E18114,No,
E18115,Yes,2023-08-04
E18116,Yes,2023-09-22
E18117,No,
E18118,No,
E18119,No,
E18120,Yes,2023-08-12
E18121,Yes,2024-04-23
E18122,No,
E18123,No,
E18124,No,
E18125,No,
E18126,No,
E18127,Yes,2023-09-25
E18128,Yes,2023-02-02
E18129,No,
E18130,No,
E18131,No,
E18132,Yes,2023-04-29
E18133,No,
E18134,No,
E18135,No,
E18136,No,
E18137,No,
E18138,No,
E18139,No,
E18140,No,
E18141,No,
E18142,No,
E18143,No,
E18144,No,
E18145,Yes,2024-06-13
E18146,No,
E18147,No,
E18148,Yes,2024-11-05
E18149,Yes,2024-10-08
E18150,No,
E18151,No,
E18152,No,
E18153,No,
E18154,No,
E18155,No,
E18156,Yes,2023-07-10
E18157,No,
E18158,No,
E18159,No,
E18160,No,
E18161,No,
E18162,No,
E18163,Yes,2024-05-01
E18164,No,
E18165,No,
E18166,No,
E18167,No,
E18168,No,
E18169,No,
E18170,No,
E18171,No,
E18172,No,
E18173,No,
E18174,Yes,2023-05-24
E18175,No,
E18176,No,
E18177,No,
E18178,No,
E18179,No,
E18180,No,
E18181,No,
E18182,No,
E18183,Yes,2024-04-23
E18184,No,
E18185,Yes,2024-08-23
E18186,Yes,2023-11-27
E18187,No,
E18188,Yes,2024-01-17
E18189,No,
E18190,Yes,2024-07-31
E18191,No,
E18192,No,
E18193,No,
E18194,No,
E18195,Yes,2024-01-22
E18196,No,
E18197,No,
E18198,No,
E18199,No,
E18200,No,
E18201,No,
E18202,No,
E18203,No,
E18204,No,
E18205,No,
E18206,No,
E18207,No,
E18208,No,
E18209,No,
E18210,No,
E18211,No,
E18212,No,
E18213,No,
E18214,No,
E18215,No,
E18216,No,
E18217,No,
E18218,No,
E18219,No,
E18220,No,
E18221,Yes,2024-11-05
E18222,No,
E18223,No,
E18224,No,
E18225,No,
E18226,Yes,2024-08-25
E18227,No,
E18228,No,
E18229,No,
E18230,No,
E18231,No,
E18232,No,
E18233,No,
E18234,No,
E18235,Yes,2023-02-04
E18236,No,
E18237,Yes,2023-11-27
E18238,No,
E18239,Yes,2024-12-19
E18240,No,
E18241,No,
E18242,No,
E18243,No,
E18244,Yes,2023-04-18
E18245,No,
E18246,No,
E18247,Yes,2024-10-06
E18248,No,
