employee_idx,attrition_probability,risk_tier,cluster,cluster_persona,base_salary,expected_attrition_cost
361,0.08332831451215739,Low,1,Stable Performer,128591.0,16072.906937149246
362,0.05137503481457518,Low,1,Stable Performer,76386.0,5886.500114019209
363,0.22583567493114096,Low,3,Underpaid High Performer,75319.0,25514.57580020791
364,0.21725113688031988,Low,2,Burnt-Out Overachiever,81611.0,26595.12379790968
365,0.10058017535896588,Low,1,Stable Performer,94331.0,14231.742782679916
366,0.4826329084488898,Medium,0,Disengaged Mid-Tenure,49807.0,36057.74590667078
367,0.09687786965493134,Low,0,Disengaged Mid-Tenure,75329.0,10946.569564854484
368,0.028121708343855828,Low,1,Stable Performer,128167.0,5406.412489960455
369,0.06629923161324834,Low,1,Stable Performer,200668.0,19956.201314050977
370,0.03791365883058366,Low,1,Stable Performer,131574.0,7482.677620462821
371,0.09036880126638025,Low,1,Stable Performer,97203.0,13176.17788424394
372,0.06636646464668255,Low,1,Stable Performer,135241.0,13463.200567922993
373,0.026711454814986307,Low,1,Stable Performer,132477.0,5307.980099287412
374,0.0303723030611892,Low,1,Stable Performer,127238.0,5796.766645349387
375,0.08266479328302997,Low,1,Stable Performer,134679.0,16699.81754184779
376,0.06087025887893126,Low,1,Stable Performer,136064.0,12423.376356154355
377,0.06490810416123953,Low,1,Stable Performer,138711.0,13505.202054464544
378,0.08568594104269782,Low,1,Stable Performer,145886.0,18750.56879243252
379,0.800184734005026,High,2,Burnt-Out Overachiever,69700.0,83659.31394022546
380,0.0829664925402169,Low,2,Burnt-Out Overachiever,150897.0,18779.092237261666
381,0.8545436239739519,High,0,Disengaged Mid-Tenure,83858.0,107490.47882881148
382,0.14790157769533585,Low,1,Stable Performer,129525.0,28735.427776482564
383,0.12084149539159662,Low,1,Stable Performer,145428.0,26360.60548771367
384,0.15438354247916244,Low,1,Stable Performer,82905.0,19198.751383852443
385,0.0750704723601933,Low,1,Stable Performer,171896.0,19356.47087524168
386,0.7659674957029575,High,0,Disengaged Mid-Tenure,103407.0,118809.60124223359
387,0.07067109812764413,Low,1,Stable Performer,123311.0,13071.785671826889
388,0.04411360653295107,Low,1,Stable Performer,71022.0,4699.554844774877
389,0.04267813041620301,Low,1,Stable Performer,105122.0,6729.6156384181395
390,0.09721691786742638,Low,1,Stable Performer,125569.0,18311.146739542295
391,0.15943169515216532,Low,1,Stable Performer,76393.0,18269.19823163905
392,0.6264686778470039,Medium,2,Burnt-Out Overachiever,89633.0,84228.40050219075
393,0.0497582208991675,Low,1,Stable Performer,162128.0,12100.801256910343
394,0.4596814697475961,Medium,0,Disengaged Mid-Tenure,83466.0,57551.660330929284
395,0.2729496780198871,Low,0,Disengaged Mid-Tenure,80324.0,32886.61490590412
396,0.03514814581254653,Low,1,Stable Performer,160250.0,8448.735549690871
397,0.06609876771754324,Low,1,Stable Performer,114136.0,11316.373428314273
398,0.06645356633980345,Low,1,Stable Performer,84372.0,8410.230448832846
399,0.4319650471850738,Medium,0,Disengaged Mid-Tenure,135940.0,88081.99277150839
400,0.033216853361905295,Low,1,Stable Performer,136223.0,6787.349123278237
401,0.7906875960359893,High,0,Disengaged Mid-Tenure,57335.0,68001.10997808517
402,0.09924902258935815,Low,2,Burnt-Out Overachiever,73506.0,10943.09798168004
403,0.09040542906978724,Low,1,Stable Performer,210591.0,28557.85456985335
404,0.22274702911964545,Low,1,Stable Performer,94339.0,31520.597970177347
405,0.21323123028443902,Low,0,Disengaged Mid-Tenure,70132.0,22431.498963462414
406,0.2433611827428818,Low,1,Stable Performer,95927.0,35017.36226546463
407,0.06493963333639793,Low,1,Stable Performer,100780.0,9816.924371463276
408,0.6739552741471159,High,0,Disengaged Mid-Tenure,48641.0,49172.787734684796
409,0.05477899732871304,Low,1,Stable Performer,186278.0,15306.183096597011
410,0.14085604921692652,Low,2,Burnt-Out Overachiever,168853.0,35675.94971763854
411,0.3418163364324008,Low,0,Disengaged Mid-Tenure,156880.0,80436.22028927255
412,0.8544951106768335,High,0,Disengaged Mid-Tenure,70559.0,90438.48077137004
413,0.056898393695468896,Low,1,Stable Performer,100510.0,8578.286325497369
414,0.03383776254897436,Low,1,Stable Performer,150229.0,7625.119844954804
415,0.14723267700834455,Low,1,Stable Performer,86908.0,19193.546240161813
416,0.3642788956381351,Medium,1,Stable Performer,158895.0,86823.1426836322
417,0.24749768973890127,Low,1,Stable Performer,77895.0,28918.248813317572
418,0.03440190964257816,Low,1,Stable Performer,80016.0,4129.054802940801
419,0.036696795389695114,Low,1,Stable Performer,167888.0,9241.4273765777
420,0.025516624006956912,Low,1,Stable Performer,125508.0,4803.810668797722
421,0.030202662608508384,Low,1,Stable Performer,138391.0,6269.665021581126
422,0.14910809138844375,Low,1,Stable Performer,130328.0,29149.439001709645
423,0.053754642244761563,Low,3,Underpaid High Performer,85976.0,6932.41368245343
424,0.053538688583340203,Low,1,Stable Performer,149686.0,12020.988208928793
425,0.35233860566042846,Medium,3,Underpaid High Performer,55432.0,29296.250383453305
426,0.05926770293750862,Low,1,Stable Performer,107021.0,9514.333254112664
427,0.067704726355204,Low,1,Stable Performer,126630.0,12860.174247539224
428,0.5260408105119895,Medium,0,Disengaged Mid-Tenure,79283.0,62559.14036973309
429,0.14009906653954712,Low,2,Burnt-Out Overachiever,140989.0,29628.640938516313
430,0.057201877452376836,Low,1,Stable Performer,126456.0,10850.280922676648
431,0.8285767280060236,High,0,Disengaged Mid-Tenure,77029.0,95736.65517236399
432,0.1561546510393676,Low,0,Disengaged Mid-Tenure,72244.0,16921.85491453211
433,0.10561977944894436,Low,1,Stable Performer,158431.0,25100.170916813557
434,0.04806643743412325,Low,2,Burnt-Out Overachiever,130565.0,9413.691605379452
435,0.03264163362376917,Low,1,Stable Performer,113010.0,5533.246523733231
436,0.03600584833752428,Low,1,Stable Performer,134739.0,7277.087998724526
437,0.18443671341682905,Low,0,Disengaged Mid-Tenure,91472.0,25306.19257449628
438,0.0836027310198734,Low,1,Stable Performer,88303.0,11073.55793587182
439,0.03442005062064309,Low,1,Stable Performer,148842.0,7684.723761716639
440,0.15801963887101184,Low,1,Stable Performer,232413.0,55088.72749339271
441,0.4377790147065694,Medium,0,Disengaged Mid-Tenure,93994.0,61722.901062493926
442,0.14293895735394246,Low,0,Disengaged Mid-Tenure,86559.0,18558.97981439986
443,0.8205921910510532,High,0,Disengaged Mid-Tenure,62378.0,76780.34954007389
444,0.1363891831189462,Low,2,Burnt-Out Overachiever,104989.0,21479.045919712567
445,0.7239960528683984,High,0,Disengaged Mid-Tenure,58501.0,63531.739633281264
446,0.10076423398459654,Low,1,Stable Performer,93444.0,14123.719620684958
447,0.5063872544674718,Medium,2,Burnt-Out Overachiever,99365.0,75475.7543102405
448,0.7885312195491113,High,0,Disengaged Mid-Tenure,64483.0,76270.28794527802
449,0.04474420040254635,Low,1,Stable Performer,156050.0,10473.498709226036
450,0.04746637247654997,Low,1,Stable Performer,147789.0,10522.511582905267
451,0.04611686206439064,Low,1,Stable Performer,152477.0,10547.641165488138
452,0.036412313754287905,Low,1,Stable Performer,70532.0,3852.349970576152
453,0.5801270276624533,Medium,0,Disengaged Mid-Tenure,87980.0,76559.36384061397
454,0.08976559894546823,Low,2,Burnt-Out Overachiever,232731.0,31336.85641226665
455,0.04866248171677078,Low,3,Underpaid High Performer,86443.0,6309.796360564225
456,0.08240169334400672,Low,1,Stable Performer,155789.0,19255.916106554196
457,0.8658110884524574,High,0,Disengaged Mid-Tenure,72452.0,94094.61747083617
458,0.05078364431430553,Low,1,Stable Performer,166759.0,12702.944613313914
459,0.11127327244340054,Low,2,Burnt-Out Overachiever,132203.0,22065.990655252324
460,0.031410634569843526,Low,1,Stable Performer,138497.0,6525.417984029428
461,0.07640276830244712,Low,1,Stable Performer,110166.0,12625.481059211084
462,0.06727512172719496,Low,2,Burnt-Out Overachiever,133356.0,13457.311699577718
463,0.08363758031294587,Low,2,Burnt-Out Overachiever,73781.0,9256.296469604189
464,0.18477778273099238,Low,0,Disengaged Mid-Tenure,82369.0,22829.94177865367
465,0.10620879205871225,Low,2,Burnt-Out Overachiever,73597.0,11724.972703717569
466,0.11536929111785584,Low,1,Stable Performer,143650.0,24859.198003619986
467,0.04969169166643722,Low,1,Stable Performer,126868.0,9456.428307506336
468,0.8452655571563148,High,0,Disengaged Mid-Tenure,96012.0,121733.45501053815
469,0.9321699279642154,High,0,Disengaged Mid-Tenure,51365.0,71821.36252482288
470,0.84596147867246,High,2,Burnt-Out Overachiever,83791.0,106325.93738916614
471,0.5009001167542709,Medium,0,Disengaged Mid-Tenure,85147.0,63975.21336191386
472,0.05212190630560218,Low,1,Stable Performer,139455.0,10902.990665771627
473,0.30383343690965225,Low,0,Disengaged Mid-Tenure,66031.0,30093.63850887187
474,0.02475525585801282,Low,3,Underpaid High Performer,81566.0,3028.7807989720104
475,0.1506848459130776,Low,0,Disengaged Mid-Tenure,96380.0,21784.508173653627
476,0.7346016179535679,High,0,Disengaged Mid-Tenure,88037.0,97008.1839596674
477,0.06912562393762223,Low,1,Stable Performer,142086.0,14732.675104201488
478,0.8634926432587795,High,0,Disengaged Mid-Tenure,62559.0,81028.85440443899
479,0.07884120637463102,Low,3,Underpaid High Performer,63104.0,7462.7932305970735
480,0.08134009552401096,Low,1,Stable Performer,121427.0,14815.325668791118
481,0.10518753631603778,Low,1,Stable Performer,96212.0,15180.45486605794
482,0.1971534809582934,Low,1,Stable Performer,99624.0,29461.827580483532
483,0.11402665585472857,Low,1,Stable Performer,147786.0,25277.315043220377
484,0.10098471424782905,Low,1,Stable Performer,151746.0,22986.039672376603
485,0.279475854724588,Low,0,Disengaged Mid-Tenure,105390.0,44180.9404941365
486,0.43099706997547077,Medium,0,Disengaged Mid-Tenure,95900.0,61998.92851597147
487,0.8267267818646343,High,0,Disengaged Mid-Tenure,91974.0,114056.05355282682
488,0.36337322865645433,Medium,0,Disengaged Mid-Tenure,114261.0,62279.082719272694
489,0.5981615718273284,Medium,2,Burnt-Out Overachiever,48378.0,43406.790782793745
490,0.1827106406040533,Low,2,Burnt-Out Overachiever,74095.0,20306.917373335993
491,0.5157581756081666,Medium,0,Disengaged Mid-Tenure,102455.0,79263.00582290207
492,0.907194630148855,High,0,Disengaged Mid-Tenure,74916.0,101945.08936834744
493,0.07524752631828978,Low,1,Stable Performer,160108.0,18071.596415653108
494,0.0522653032555168,Low,1,Stable Performer,65984.0,5173.010655018031
495,0.08009916944559634,Low,1,Stable Performer,152287.0,18297.093326042293
496,0.08693362761633075,Low,1,Stable Performer,82348.0,10738.215550424407
497,0.05415555343905305,Low,2,Burnt-Out Overachiever,173606.0,14102.593515510367
498,0.5479175865827086,Medium,0,Disengaged Mid-Tenure,76527.0,62895.73372262241
499,0.9387425498834692,High,0,Disengaged Mid-Tenure,79028.0,111280.4193482862
500,0.19634579577251096,Low,2,Burnt-Out Overachiever,103177.0,30387.555255630545
501,0.5267561185795149,Medium,3,Underpaid High Performer,67977.0,53710.951009019525
502,0.3977884705627477,Medium,0,Disengaged Mid-Tenure,136626.0,81522.37136865895
503,0.05711286131176598,Low,1,Stable Performer,119608.0,10246.732673666558
504,0.03404663020851706,Low,1,Stable Performer,151638.0,7744.144367338665
505,0.06939950601881363,Low,1,Stable Performer,142687.0,14853.61097295969
506,0.7696962363873042,High,0,Disengaged Mid-Tenure,53386.0,61636.50491365894
507,0.04674341826918559,Low,1,Stable Performer,206226.0,14459.562263971602
508,0.11161554660972872,Low,1,Stable Performer,83921.0,14050.332430552566
509,0.12294248815180502,Low,1,Stable Performer,130979.0,24154.326233452903
510,0.3710923070326627,Medium,0,Disengaged Mid-Tenure,80947.0,45058.213466059424
511,0.12281704925999976,Low,1,Stable Performer,91145.0,16791.23993220402
512,0.29704620498872514,Low,0,Disengaged Mid-Tenure,87301.0,38898.64611258104
513,0.6531448382703039,High,0,Disengaged Mid-Tenure,111899.0,109629.38138641311
514,0.045213839592764586,Low,1,Stable Performer,196908.0,13354.450089798134
515,0.1154505481115105,Low,1,Stable Performer,214526.0,37150.716426254854
516,0.1703634904000225,Low,1,Stable Performer,84777.0,21664.35843846406
517,0.7135730146989221,High,0,Disengaged Mid-Tenure,83263.0,89121.34488431453
518,0.21033818062249085,Low,0,Disengaged Mid-Tenure,81916.0,25845.093605807942
519,0.04419739601843059,Low,1,Stable Performer,161349.0,10696.808475266636
520,0.042285576006356684,Low,1,Stable Performer,77446.0,4912.27307908245
521,0.11434187494665125,Low,1,Stable Performer,65232.0,11188.123779779931
522,0.8459013494392675,High,0,Disengaged Mid-Tenure,53182.0,67480.0883488187
523,0.7274747678970461,High,2,Burnt-Out Overachiever,78263.0,85401.53663988977
524,0.057541897293606176,Low,1,Stable Performer,209251.0,18061.04932587658
525,0.023961609638391196,Low,1,Stable Performer,74031.0,2660.852884709608
526,0.2160024694164885,Low,1,Stable Performer,113461.0,36761.78427369631
527,0.13148388392648164,Low,1,Stable Performer,116952.0,23065.95478945482
528,0.04644513607984082,Low,1,Stable Performer,166095.0,11571.45731577174
529,0.19677622716637078,Low,1,Stable Performer,105732.0,31208.316076132072
530,0.17036182529668276,Low,0,Disengaged Mid-Tenure,99670.0,25469.944690980556
531,0.3675512730134742,Medium,0,Disengaged Mid-Tenure,102368.0,56438.23307376499
532,0.9458399127574465,High,0,Disengaged Mid-Tenure,60307.0,85561.15142799499
533,0.1451967453623326,Low,1,Stable Performer,106616.0,23220.444305325676
534,0.2830611278033158,Low,0,Disengaged Mid-Tenure,71753.0,30465.72765490698
535,0.5507708546822476,Medium,0,Disengaged Mid-Tenure,62059.0,51270.43270608841
536,0.049076299709219354,Low,1,Stable Performer,128502.0,9459.603997851158
537,0.16653336338112967,Low,1,Stable Performer,73692.0,18408.264921423313
538,0.6871814319691243,High,0,Disengaged Mid-Tenure,73048.0,75295.84386372089
539,0.0750631946146459,Low,1,Stable Performer,212677.0,23946.32256158857
540,0.29906954925617635,Low,0,Disengaged Mid-Tenure,125872.0,56466.72345596014
541,0.05544597341226348,Low,1,Stable Performer,143440.0,11929.75563938261
542,0.14100606869372917,Low,1,Stable Performer,98440.0,20820.95610331605
543,0.10279760704176186,Low,1,Stable Performer,95196.0,14678.881499921343
544,0.4205889790486712,Medium,0,Disengaged Mid-Tenure,80415.0,50732.49412529834
545,0.19061259928154728,Low,1,Stable Performer,148934.0,42583.04529209694
546,0.04507728995865501,Low,1,Stable Performer,87639.0,5925.792922029849
547,0.27318772915693706,Low,0,Disengaged Mid-Tenure,71373.0,29247.341689677105
548,0.11327157226408929,Low,3,Underpaid High Performer,89203.0,15156.246091010336
549,0.048645557674329036,Low,1,Stable Performer,85693.0,6252.875660679417
550,0.5217341262670498,Medium,2,Burnt-Out Overachiever,64892.0,50784.5563825821
551,0.23195182450669413,Low,1,Stable Performer,154962.0,53915.577943809505
552,0.08113035969250186,Low,1,Stable Performer,111270.0,13541.062684477023
553,0.12334689323581488,Low,1,Stable Performer,121964.0,22565.82072991939
554,0.12027061130531105,Low,1,Stable Performer,111449.0,20106.059039048418
555,0.03684190367972708,Low,1,Stable Performer,75300.0,4161.293020625174
556,0.05833004298171024,Low,1,Stable Performer,143091.0,12519.75627044385
557,0.13997452476512004,Low,1,Stable Performer,115188.0,24185.07833796697
558,0.051265123560330646,Low,1,Stable Performer,82791.0,6366.436267025002
559,0.07527335180593304,Low,1,Stable Performer,99959.0,11286.373459753891
560,0.028242141340399537,Low,1,Stable Performer,105812.0,4482.536189265534
561,0.4072923143359826,Medium,0,Disengaged Mid-Tenure,124248.0,75907.88320742575
562,0.1956061248487365,Low,1,Stable Performer,84374.0,24756.106766980938
563,0.07628413491565292,Low,1,Stable Performer,133575.0,15284.479982037508
564,0.4584457559332275,Medium,0,Disengaged Mid-Tenure,78458.0,53953.10567851375
565,0.03561489492007809,Low,1,Stable Performer,123969.0,6622.714362520741
566,0.05447832548998673,Low,1,Stable Performer,68637.0,5608.843239984329
567,0.18409936264466406,Low,1,Stable Performer,96226.0,26572.717904768168
568,0.5002323651971865,Medium,0,Disengaged Mid-Tenure,61715.0,46307.76062721655
569,0.2430501898819812,Low,2,Burnt-Out Overachiever,81773.0,29812.414765828875
570,0.09494642881931374,Low,3,Underpaid High Performer,79282.0,11291.314154479249
571,0.089875917903972,Low,1,Stable Performer,118693.0,16001.463485664222
572,0.02511155179517104,Low,1,Stable Performer,71292.0,2685.3791258720007
573,0.05228907226836938,Low,1,Stable Performer,154648.0,12129.600672238183
574,0.04305510968627432,Low,1,Stable Performer,171344.0,11065.852071127481
575,0.21253631812753898,Low,0,Disengaged Mid-Tenure,107616.0,34308.46261741985
576,0.4083128184183787,Medium,0,Disengaged Mid-Tenure,112048.0,68625.95201721374
577,0.2736155680595734,Low,0,Disengaged Mid-Tenure,67746.0,27804.540410645786
578,0.09825429358856289,Low,3,Underpaid High Performer,103117.0,15197.531987957758
579,0.9587566421393385,High,0,Disengaged Mid-Tenure,109839.0,157963.3062239142
580,0.0701022308218074,Low,1,Stable Performer,79764.0,8387.451508905968
581,0.26664221045231895,Low,0,Disengaged Mid-Tenure,130160.0,52059.22516871075
582,0.04073540321008062,Low,3,Underpaid High Performer,87330.0,5336.1341435045115
583,0.2159464926240374,Low,1,Stable Performer,98670.0,31961.160640820653
584,0.06365073065289906,Low,1,Stable Performer,127236.0,12147.996548028397
585,0.27843826563691787,Low,1,Stable Performer,98907.0,41309.240309025954
586,0.06717667234811132,Low,1,Stable Performer,155836.0,15702.815868060414
587,0.1062472081290565,Low,1,Stable Performer,102272.0,16299.1717046623
588,0.047365736411179714,Low,1,Stable Performer,104264.0,7407.811711762863
